,Id,SalePrice
1072,2533,202539.57063575272
1073,2534,257640.18238477732
1074,2535,275560.3102516347
1075,2536,243469.1380342355
1076,2537,236741.06794636557
1077,2538,198343.1618225988
1078,2539,200174.83277845825
1079,2540,199668.02832678147
1080,2541,183494.44395362618
1081,2542,178383.07955120478
1082,2543,137718.88724408118
1083,2544,113967.94674411781
1084,2545,134773.6510924481
1085,2546,160702.14454734867
1086,2547,148071.00934260013
1087,2548,150769.01713497538
1088,2549,166750.9682490143
1089,2550,601506.6281280029
1090,2551,143141.8497705178
1091,2552,126699.48092400709
1092,2553,15718.494323327148
1093,2554,96028.84231511442
1094,2555,104814.72402413849
1095,2556,92752.37057129662
1096,2557,106538.36585920048
1097,2558,176701.22868595872
1098,2559,172107.70599070567
1099,2560,151392.32925949802
1100,2561,156729.65674359837
1101,2562,142714.68581609958
1102,2563,147974.33517921725
1103,2564,193251.89532260096
1104,2565,141392.2975795276
1105,2566,171624.19446957464
1106,2567,153901.57743832332
1107,2568,211782.37564531737
1108,2569,216836.08507035938
1109,2570,103469.91646833059
1110,2571,224064.40395577007
1111,2572,170650.88318985424
1112,2573,251995.95146084798
1113,2574,278965.9385715366
1114,2575,140033.33454268938
1115,2576,133543.84151894067
1116,2577,150234.84784767128
1117,2578,82232.19855465279
1118,2579,26574.377714375034
1119,2580,103238.3829762544
1120,2581,107034.8049373287
1121,2582,96971.99080415185
1122,2583,302264.30771730863
1123,2584,182239.02522535395
1124,2585,189948.81710876996
1125,2586,204169.7576063594
1126,2587,192260.59322383362
1127,2588,141931.241626044
1128,2589,150694.24883390774
1129,2590,214399.64261955235
1130,2591,233605.96142231984
1131,2592,232079.13396756514
1132,2593,263098.95010121935
1133,2594,183451.63966594555
1134,2595,206887.35242326447
1135,2596,305121.16963614884
1136,2597,199955.44213499888
1137,2598,286535.7644478598
1138,2599,340755.7331807073
1139,2600,88487.32844893678
1140,2601,134947.00450847019
1141,2602,68094.12900052624
1142,2603,112060.51376909266
1143,2604,66819.70769337247
1144,2605,72137.54204512983
1145,2606,155373.73144206154
1146,2607,202597.51976418914
1147,2608,181323.62631906715
1148,2609,159940.72125258378
1149,2610,106813.66691340177
1150,2611,146483.9831687404
1151,2612,161122.57343532174
1152,2613,119482.89878178877
1153,2614,105196.48833852596
1154,2615,168363.4014466193
1155,2616,154057.91532890763
1156,2617,203631.42966730823
1157,2618,257268.17598947903
1158,2619,220260.64296320942
1159,2620,167488.6948728901
1160,2621,182933.9396768228
1161,2622,178918.0594400549
1162,2623,230115.482170252
1163,2624,287776.9609190478
1164,2625,292026.3438831617
1165,2626,152577.35494232716
1166,2627,189511.74560162183
1167,2628,426074.1704802865
1168,2629,464403.49517038406
1169,2630,365213.5166741254
1170,2631,421116.93102570716
1171,2632,407479.86298056657
1172,2633,306986.30009591713
1173,2634,375711.3709549571
1174,2635,146325.8824369056
1175,2636,173307.07240682314
1176,2637,190235.83974262985
1177,2638,274762.34796542913
1178,2639,172703.4883163008
1179,2640,136296.53308369732
1180,2641,107453.02904550424
1181,2642,199733.36532266586
1182,2643,110114.30252524515
1183,2644,121956.6747402488
1184,2645,99749.3103345226
1185,2646,97622.54774975336
1186,2647,105438.21335283153
1187,2648,144724.2945885199
1188,2649,149176.3627006482
1189,2650,146248.15572845587
1190,2651,144727.479116073
1191,2652,368394.6871639618
1192,2653,283142.77294931293
1193,2654,291415.8612667421
1194,2655,373194.22859882866
1195,2656,350253.52399154013
1196,2657,348302.3978071236
1197,2658,323181.0686135652
1198,2659,330102.40539635386
1199,2660,362026.6574442037
1200,2661,348205.84688066354
1201,2662,362627.948093869
1202,2663,280710.52690409904
1203,2664,276547.58767790836
1204,2665,339488.41593243147
1205,2666,298413.14954814175
1206,2667,190960.5493946274
1207,2668,198904.8586594467
1208,2669,206088.81723805305
1209,2670,280521.1180314181
1210,2671,199821.47957822293
1211,2672,205001.97258444657
1212,2673,198165.36607855646
1213,2674,186812.4095172544
1214,2675,188264.07995343348
1215,2676,209043.21194529516
1216,2677,181822.53663493524
1217,2678,243421.44524338018
1218,2679,284501.6117588862
1219,2680,299638.43352594937
1220,2681,375530.3791689021
1221,2682,309722.0412238679
1222,2683,429799.7535617256
1223,2684,336171.76551597955
1224,2685,320885.871501245
1225,2686,274964.19967790414
1226,2687,272767.5452670197
1227,2688,228264.97373981585
1228,2689,218997.5823461476
1229,2690,345406.089669219
1230,2691,199255.98763130087
1231,2692,148456.40138738678
1232,2693,221969.71255984312
1233,2694,160091.63607484222
1234,2695,201636.4272542044
1235,2696,185314.6585225892
1236,2697,182397.04828896953
1237,2698,211658.49502116698
1238,2699,169365.69060382558
1239,2700,147332.566220217
1240,2701,166820.72572645114
1241,2702,136977.9490067877
1242,2703,91568.31411514779
1243,2704,140725.1281050553
1244,2705,112636.80322981968
1245,2706,102408.35466250073
1246,2707,124209.68778399185
1247,2708,119644.04450423791
1248,2709,98194.02638229443
1249,2710,120013.69214960598
1250,2711,308140.5692746381
1251,2712,354775.0970776088
1252,2713,164841.44134894808
1253,2714,146806.26550479681
1254,2715,164719.345365255
1255,2716,141402.07267921392
1256,2717,217535.95687894206
1257,2718,225582.30880989743
1258,2719,143811.74512445938
1259,2720,177546.21077416712
1260,2721,127635.22265175008
1261,2722,173829.02746055255
1262,2723,166406.2795509698
1263,2724,126450.97454468207
1264,2725,119243.37670391437
1265,2726,142242.24771848597
1266,2727,179683.55565998462
1267,2728,174062.73836210833
1268,2729,142105.04269442864
1269,2730,140914.6897038829
1270,2731,117785.88197594878
1271,2732,124186.52162470642
1272,2733,157437.49200520848
1273,2734,184307.71110606004
1274,2735,135147.10925935692
1275,2736,139491.5019059028
1276,2737,104336.9217403865
1277,2738,140296.73079447652
1278,2739,142960.87562783892
1279,2740,133663.69789855013
1280,2741,137801.09320027276
1281,2742,171993.80824603332
1282,2743,151950.31428949902
1283,2744,163421.41674246924
1284,2745,147047.3962960063
1285,2746,118692.93867751167
1286,2747,164191.6204654584
1287,2748,114042.99104322073
1288,2749,126141.28721676505
1289,2750,133722.47951190954
1290,2751,127038.4404622761
1291,2752,189246.37636290185
1292,2753,163301.79841513076
1293,2754,245816.3603641651
1294,2755,139836.51888233828
1295,2756,82075.2111826041
1296,2757,87812.08005174976
1297,2758,55315.576589350996
1298,2759,153859.86720847702
1299,2760,136431.527005313
1300,2761,148221.38004035622
1301,2762,117893.29707878926
1302,2763,175578.52572507967
1303,2764,156005.79775466913
1304,2765,248246.49196780915
1305,2766,139272.43380458845
1306,2767,67702.2027839189
1307,2768,133880.51806480903
1308,2769,123439.99961253908
1309,2770,148999.8835778468
1310,2771,109523.80877986745
1311,2772,116246.36027464132
1312,2773,164876.21560980854
1313,2774,150489.2649080592
1314,2775,100023.30832472385
1315,2776,134055.7428517692
1316,2777,156657.2066920976
1317,2778,105725.6410360151
1318,2779,126270.68888163968
1319,2780,101905.49122194725
1320,2781,80324.27220071357
1321,2782,88779.71926034946
1322,2783,88140.08184850396
1323,2784,132031.08858401695
1324,2785,135968.87752709136
1325,2786,45049.739869316254
1326,2787,113131.59040765803
1327,2788,57979.37441234948
1328,2789,172035.7954363164
1329,2790,85699.43669724552
1330,2791,124398.8739516703
1331,2792,33155.10613798228
1332,2793,154716.60316924285
1333,2794,114391.05195357846
1334,2795,121514.72727971588
1335,2796,113803.72460597962
1336,2797,216819.3387436415
1337,2798,96713.50662382657
1338,2799,86862.16465979793
1339,2800,84404.76184905117
1340,2801,105397.91453730444
1341,2802,136033.3323131451
1342,2803,172533.18839475207
1343,2804,129931.10009180341
1344,2805,93825.19557355567
1345,2806,82494.57390646765
1346,2807,165948.1317848606
1347,2808,158652.39448755083
1348,2809,130724.33287009031
1349,2810,130996.22011716406
1350,2811,167822.59857202266
1351,2812,159464.31232720148
1352,2813,177795.0669421591
1353,2814,159232.35124540015
1354,2815,85250.29759282121
1355,2816,225076.81050316527
1356,2817,162910.94841542793
1357,2818,126929.44152156582
1358,2819,203644.822029967
1359,2820,128362.3587861559
1360,2821,106135.09959144362
1361,2822,147938.13816156477
1362,2823,283375.6301594809
1363,2824,202249.2203561968
1364,2825,129816.39497151412
1365,2826,151577.29381891072
1366,2827,141657.63569989664
1367,2828,236200.37415354242
1368,2829,205996.60907065956
1369,2830,257097.13338281
1370,2831,195009.3642149348
1371,2832,239878.76093749527
1372,2833,296105.3852327866
1373,2834,239140.64309554466
1374,2835,233701.1694823028
1375,2836,215295.10304063102
1376,2837,185250.78113224008
1377,2838,127174.75085897744
1378,2839,172865.48812139157
1379,2840,190685.57745605437
1380,2841,194444.92017760716
1381,2842,229006.2169719995
1382,2843,144370.20593219425
1383,2844,158149.20631294083
1384,2845,101547.7503700192
1385,2846,205084.20157150575
1386,2847,202311.64136851556
1387,2848,211068.26938484606
1388,2849,206852.02183314797
1389,2850,268260.0070076505
1390,2851,232280.1434975759
1391,2852,215684.13053740773
1392,2853,235336.17076549027
1393,2854,136224.51577186596
1394,2855,197494.45620841428
1395,2856,218510.61960795772
1396,2857,202994.5915672625
1397,2858,218387.28374767245
1398,2859,137409.0477948588
1399,2860,138903.41032252667
1400,2861,143993.69398996283
1401,2862,223965.3201434469
1402,2863,147021.710538191
1403,2864,248957.42238300835
1404,2865,137754.13090594695
1405,2866,158398.41930791817
1406,2867,88574.37795873362
1407,2868,125382.11740034749
1408,2869,116679.52167376241
1409,2870,127564.59070110029
1410,2871,94205.71580516205
1411,2872,32114.484802059713
1412,2873,92564.24412408506
1413,2874,118596.3492903073
1414,2875,133382.4314919265
1415,2876,149297.61050192837
1416,2877,121739.93230028255
1417,2878,183428.46388265386
1418,2879,141238.2119822469
1419,2880,94941.28755429486
1420,2881,165221.9560457331
1421,2882,183893.35075211772
1422,2883,205265.37270932362
1423,2884,168452.26607179083
1424,2885,181193.4742445019
1425,2886,235278.69736295598
1426,2887,110021.23538397092
1427,2888,146718.72961706456
1428,2889,48582.694310098246
1429,2890,57427.48219444214
1430,2891,164783.0474447162
1431,2892,31770.550944660034
1432,2893,79729.08857874727
1433,2894,23705.24684149926
1434,2895,328938.25120764796
1435,2896,286405.1134448608
1436,2897,206927.82444624804
1437,2898,138890.21425196895
1438,2899,218352.48913967935
1439,2900,165915.2993779564
1440,2901,207162.32344954662
1441,2902,204766.56057850603
1442,2903,302358.6242694174
1443,2904,332432.26644092577
1444,2905,59871.95810586936
1445,2906,194466.1044711122
1446,2907,99712.62159708828
1447,2908,112651.91121632053
1448,2909,133095.28560097833
1449,2910,80390.6391561645
1450,2911,68094.12900052624
1451,2912,149422.83169290918
1452,2913,60116.349189015615
1453,2914,64543.01936555357
1454,2915,65964.94065145908
1455,2916,60116.349189015615
1456,2917,149459.57172253367
1457,2918,115467.01449511375
1458,2919,219233.13972899964
